ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
MAP-187687	Signalling to ERKs	6/2356	18/11155	0.333333333333333	1.57823995472552	1.27041772335105	0.161700792403248	0.73946181952139	0.701342233857331	LOC_00021882/LOC_00005514/LOC_00007103/LOC_00005244/LOC_00008667/LOC_00017461	6
MAP-198753	ERK/MAPK targets	6/2356	18/11155	0.333333333333333	1.57823995472552	1.27041772335105	0.161700792403248	0.73946181952139	0.701342233857331	LOC_00003932/LOC_00011226/LOC_00013835/LOC_00000342/LOC_00025934/LOC_00017529	6
MAP-4086398	Ca2+ pathway	6/2356	18/11155	0.333333333333333	1.57823995472552	1.27041772335105	0.161700792403248	0.73946181952139	0.701342233857331	LOC_00009898/LOC_00013899/LOC_00004813/LOC_00011489/LOC_00011125/LOC_00000014	6
MAP-1257604	PIP3 activates AKT signaling	45/2356	185/11155	0.243243243243243	1.15168861561052	1.07651935484854	0.161913170720769	0.73946181952139	0.701342233857331	LOC_00009546/LOC_00008440/LOC_00019175/LOC_00017062/LOC_00011002/LOC_00003932/LOC_00018871/LOC_00011226/LOC_00005514/LOC_00023430/LOC_00010775/LOC_00013961/LOC_00000548/LOC_00020150/LOC_00013835/LOC_00014544/LOC_00022958/LOC_00011402/LOC_00010097/LOC_00021046/LOC_00005244/LOC_00018200/LOC_00003557/LOC_00008667/LOC_00014363/LOC_00024165/LOC_00020967/LOC_00003875/LOC_00011116/LOC_00021016/LOC_00002668/LOC_00020970/LOC_00019631/LOC_00025668/LOC_00011898/LOC_00005799/LOC_00018701/LOC_00021865/LOC_00018534/LOC_00025378/LOC_00011001/LOC_00004846/LOC_00010797/LOC_00017705/LOC_00017529	45
MAP-438064	Post NMDA receptor activation events	10/2356	34/11155	0.294117647058824	1.39256466593429	1.18621947359774	0.163572723469934	0.73946181952139	0.701342233857331	LOC_00008471/LOC_00016362/LOC_00012606/LOC_00018862/LOC_00017575/LOC_00020633/LOC_00016054/LOC_00000342/LOC_00002942/LOC_00019019	10
MAP-975576	N-glycan antennae elongation in the medial/trans-Golgi	10/2356	34/11155	0.294117647058824	1.39256466593429	1.18621947359774	0.163572723469934	0.73946181952139	0.701342233857331	LOC_00022824/LOC_00017736/LOC_00011344/LOC_00018476/LOC_00006990/LOC_00004988/LOC_00014886/LOC_00021655/LOC_00000347/LOC_00003253	10
MAP-3928662	EPHB-mediated forward signaling	7/2356	22/11155	0.318181818181818	1.50650177496527	1.23047419924209	0.164726336813263	0.73946181952139	0.701342233857331	LOC_00011709/LOC_00011564/LOC_00023430/LOC_00017118/LOC_00025749/LOC_00017691/LOC_00015101	7
MAP-74259	Purine catabolism	7/2356	22/11155	0.318181818181818	1.50650177496527	1.23047419924209	0.164726336813263	0.73946181952139	0.701342233857331	LOC_00021638/LOC_00018856/LOC_00010665/LOC_00000945/LOC_00000325/LOC_00000681/LOC_00005421	7
MAP-75876	Synthesis of very long-chain fatty acyl-CoAs	7/2356	22/11155	0.318181818181818	1.50650177496527	1.23047419924209	0.164726336813263	0.73946181952139	0.701342233857331	LOC_00015403/LOC_00015399/LOC_00011434/LOC_00004929/LOC_00007566/LOC_00017150/LOC_00004936	7
MAP-189200	Cellular hexose transport	9/2356	30/11155	0.3	1.42041595925297	1.19309799418473	0.165009262954844	0.73946181952139	0.701342233857331	LOC_00017430/LOC_00021098/LOC_00007120/LOC_00024546/LOC_00012114/LOC_00024272/LOC_00021289/LOC_00005837/LOC_00002861	9
MAP-445355	Smooth Muscle Contraction	9/2356	30/11155	0.3	1.42041595925297	1.19309799418473	0.165009262954844	0.73946181952139	0.701342233857331	LOC_00019909/LOC_00013285/LOC_00005805/LOC_00011620/LOC_00017402/LOC_00017079/LOC_00021729/LOC_00008032/LOC_00005649	9
MAP-5654736	Signaling by FGFR1	9/2356	30/11155	0.3	1.42041595925297	1.19309799418473	0.165009262954844	0.73946181952139	0.701342233857331	LOC_00011226/LOC_00005514/LOC_00023430/LOC_00003909/LOC_00007103/LOC_00005244/LOC_00008667/LOC_00019631/LOC_00025932	9
MAP-2467813	Separation of Sister Chromatids	44/2356	181/11155	0.243093922651934	1.15098162444071	1.05966162646174	0.16618445576723	0.73946181952139	0.701342233857331	LOC_00022883/LOC_00020411/LOC_00002583/LOC_00004710/LOC_00000221/LOC_00017381/LOC_00017401/LOC_00004980/LOC_00011226/LOC_00009124/LOC_00014208/LOC_00013961/LOC_00000548/LOC_00020941/LOC_00025283/LOC_00009213/LOC_00020806/LOC_00004468/LOC_00010564/LOC_00010097/LOC_00003557/LOC_00017934/LOC_00006771/LOC_00024945/LOC_00018561/LOC_00003251/LOC_00006661/LOC_00019631/LOC_00005314/LOC_00025668/LOC_00011898/LOC_00005799/LOC_00018701/LOC_00020626/LOC_00005612/LOC_00005460/LOC_00007696/LOC_00004317/LOC_00015808/LOC_00011001/LOC_00011719/LOC_00022651/LOC_00016044/LOC_00016691	44
MAP-203927	MicroRNA (miRNA) biogenesis	3/2356	7/11155	0.428571428571429	2.02916565607567	1.40936061020007	0.167777051488046	0.73946181952139	0.701342233857331	LOC_00003602/LOC_00015085/LOC_00016701	3
MAP-5140745	WNT5A-dependent internalization of FZD2, FZD5 and ROR2	3/2356	7/11155	0.428571428571429	2.02916565607567	1.40936061020007	0.167777051488046	0.73946181952139	0.701342233857331	LOC_00015016/LOC_00012485/LOC_00013691	3
MAP-5654695	PI-3K cascade:FGFR2	3/2356	7/11155	0.428571428571429	2.02916565607567	1.40936061020007	0.167777051488046	0.73946181952139	0.701342233857331	LOC_00005514/LOC_00005244/LOC_00008667	3
MAP-5654710	PI-3K cascade:FGFR3	3/2356	7/11155	0.428571428571429	2.02916565607567	1.40936061020007	0.167777051488046	0.73946181952139	0.701342233857331	LOC_00005514/LOC_00005244/LOC_00008667	3
MAP-5654720	PI-3K cascade:FGFR4	3/2356	7/11155	0.428571428571429	2.02916565607567	1.40936061020007	0.167777051488046	0.73946181952139	0.701342233857331	LOC_00005514/LOC_00005244/LOC_00008667	3
MAP-6787639	GDP-fucose biosynthesis	3/2356	7/11155	0.428571428571429	2.02916565607567	1.40936061020007	0.167777051488046	0.73946181952139	0.701342233857331	LOC_00010075/LOC_00022609/LOC_00000182	3
MAP-1852241	Organelle biogenesis and maintenance	62/2356	262/11155	0.236641221374046	1.1204298915227	1.02069853936888	0.172101564047926	0.755413012685773	0.716471135919968	LOC_00012731/LOC_00004276/LOC_00019183/LOC_00016775/LOC_00000221/LOC_00007143/LOC_00017401/LOC_00006897/LOC_00005448/LOC_00002683/LOC_00014208/LOC_00012779/LOC_00017810/LOC_00002680/LOC_00018925/LOC_00020803/LOC_00014446/LOC_00025283/LOC_00010429/LOC_00022558/LOC_00009213/LOC_00008939/LOC_00008903/LOC_00011741/LOC_00023049/LOC_00020828/LOC_00024843/LOC_00006771/LOC_00002414/LOC_00011569/LOC_00017517/LOC_00020430/LOC_00021094/LOC_00013099/LOC_00004193/LOC_00018561/LOC_00023143/LOC_00008400/LOC_00020649/LOC_00018464/LOC_00011478/LOC_00004465/LOC_00015680/LOC_00012012/LOC_00010147/LOC_00013294/LOC_00015808/LOC_00010059/LOC_00003064/LOC_00025303/LOC_00022941/LOC_00017359/LOC_00004665/LOC_00012269/LOC_00006282/LOC_00000198/LOC_00018098/LOC_00011349/LOC_00009881/LOC_00019718/LOC_00004729/LOC_00013516	62
