baseMean	log2FoldChange	lfcSE	pvalue	padj	gene_id
2139.4471547537	-0.000315191691074118	0.0924648438386563	0.993791299611304	0.997170552678102	LOC_00000033
6824.86964296172	0.233602499755041	0.0991682338828564	0.00555285088265111	0.0523814948440398	LOC_00000034
1794.76098328157	0.0129108672575303	0.0839294036778844	0.85105087685208	0.929898219454684	LOC_00000036
271.369865790974	0.109221743454637	0.117888366350498	0.211886007118792	0.462512694362163	LOC_00000037
740.871431891617	0.135058061244782	0.0970185261611567	0.0918902494787108	0.288320874080445	LOC_00000039
378.815451604818	-0.0096793364936623	0.0990288982158642	0.902156310574982	0.956047350920375	LOC_00000040
3038.88963820482	-0.0286296296433017	0.0989781221309062	0.717618709727398	0.860837938908501	LOC_00000041
831.485860744084	0.00384086900323287	0.108697759998958	0.971231635302204	0.986966038802489	LOC_00000042
1400.20607367626	0.0759223070079788	0.0788976645014611	0.27427061317354	0.529770887931742	LOC_00000043
813.216263821506	0.0945475630727913	0.112351347292978	0.269966509411205	0.525277865280882	LOC_00000044
1387.58920856486	-0.140055801127632	0.111725567375176	0.107302277252724	0.316181763290275	LOC_00000045
823.818944399648	-0.0869551745821683	0.132684989781781	0.322640759221386	0.574162309561705	LOC_00000046
1491.3604305938	0.0779058402594417	0.091720131762273	0.313393502620989	0.565872967024948	LOC_00000047
1454.5666715419	-0.09654953185933	0.101604996211494	0.236130810196164	0.488050083762755	LOC_00000048
4349.54113879231	0.135741226644328	0.105647163710274	0.108359853401978	0.317792870520595	LOC_00000050
2669.71485303374	0.0818382580900626	0.0837228037112907	0.260173727304055	0.513636508048904	LOC_00000051
4312.22003578424	0.18819398009892	0.101243649491676	0.0250306010784475	0.134203531692245	LOC_00000054
1637.77414370978	0.600240800012867	0.135683664807667	0.000000801505477380098	0.0000530112698190225	LOC_00000055
38.217528545733	5.02182080003814	0.565171502825436	0.000000000000000000157587201212508	0.0000000000000000468140826381633	LOC_00000056
839.030039596207	-0.20295600325079	0.132778885455021	0.0383989879110543	0.173682338352787	LOC_00000057
288.909466850862	-0.152950676601592	0.137407224175222	0.108871462491072	0.318775496672406	LOC_00000058
66.6263220907991	-0.0560562491357829	0.141696677334961	0.490297673586085	0.715646527712597	LOC_00000059
69656.7264916925	0.238983032116029	0.0916017061074074	0.00263340038224473	0.0322315701812872	LOC_00000061
568.511507122592	0.0475694363168219	0.0981398123989857	0.550377604328148	0.758131740888043	LOC_00000063
188.447988277284	0.145352444651567	0.145037612728139	0.129489826846704	0.352239561054945	LOC_00000064
1171.21381691629	0.0260930991682175	0.107653032456048	0.753360661613449	0.880753898028454	LOC_00000065
4336.87729619891	-0.0263771922718924	0.109812928016445	0.746106858107397	0.877322165355501	LOC_00000067
179.11142091473	-0.34483800512842	0.18031795762524	0.0065756176091271	0.0581487637917107	LOC_00000068
1514.96569150067	-0.132281769973467	0.113214060968835	0.12907256992631	0.351501387601835	LOC_00000069
2916.93324066631	-0.000667249888016957	0.0737403584614324	0.9928493926629	0.996773473777216	LOC_00000071
