gene_id	mean_beta	n_cpgs	expression	prom_beta	exon_beta	down_beta	intron_beta
LOC_00003896	0.16676552953019	1530	3.88200517839888	0.00390625	0.244840831323606	0.746213264319188	0.150094962061182
LOC_00003897	0.00338606252135664	75	5.03616771927249	0.000730994152046784	0.00283121390414308	0.00123230535894843	
LOC_00003898	0.00251297198261207	748	4.47510055004589	0	0.000869565217391304	0.00370375514760541	0.00266965316050851
LOC_00003899	0.856110508816237	314	10.406208438157	0.00229973290742087	0.76008393896337	0.0340911822955167	0.887180570479785
LOC_00003900	0.863696391437036	518	5.88884990410293	0.0141381156111117	0.830094919290658	0.84692398481651	0.87255821971495
LOC_00003901	0.842655075259565	8	5.82057726531781	0.891448156658697	0.842655075259565	0.903470945935495	
LOC_00003902	0.889781952347653	46	4.27164818172974	0.833784102358122		0.87587148020406	
LOC_00003903	0.769474822703972	158	6.4837486891203	0.39223079759559	0.66406838914512	0.853071203378014	0.798376586744302
LOC_00003904	0.880778808275152	676	6.73616152814014	0.309044837623962	0.861769907654128	0.813320481317131	0.889590557267306
LOC_00003905	0.249779318853339	1433	9.6322337743637	0.00100322957465815	0.797764080744922	0.887280801576739	0.210193625464388
LOC_00003906	0.839858755494688	263	8.29258498764773	0.00287925696594427	0.742543470896611	0.0703896103896104	0.880247446521391
LOC_00003907	0.801663620492088	116	7.4992180367191	0.00236600449775112	0.826181545739911	0.374138743744169	0.793068488593767
LOC_00003908	0.897500889329914	331	8.57086976119764	0.00193732193732194	0.952777766367404	0.963244331434857	0.89317956995239
LOC_00003909	0.550484569003264	2043	8.86213413162216	0.00344600340136054	0.773514903989387	0.861910026877799	0.534202417447029
LOC_00003910	0.79617436735292	598	5.21695820109385	0.00165343915343915	0.774486215009239	0.0298661919781435	0.809839920019394
LOC_00003911	0.812789670457898	193	6.40474113444621	0.00357404692082111	0.784450542833708	0.535613482532685	0.821158271903967
LOC_00003912	0.729102176664345	588	6.99658264467173	0.00257530930607854	0.649893996250325	0.670884464352313	0.738606391835879
LOC_00003913	0.0940828296881778	195	3.2157091818122	0.0066609977324263	0.210710535780214	0.592265922796837	0.0649259031651687
LOC_00003914	0.362551738264788	641	11.8299606674641	0.00194160997732426	0.473789126028138	0.422457298136646	0.31734391481112
LOC_00003915	0.842206362196549	217	9.50596125884948	0.00339394769045442	0.508946994995995	0.186300098071663	0.892957845358058
LOC_00003916	0.00558202525776736	567	0.932623939810295	0.00471238421530819	0.00602385881888988	0.248502007737151	0.00556503165926265
LOC_00003917	0.00218710621156334	509	1.07614286665468	0.00570252792475015	0.00231694656047278	0.00221061397531986	0.00215041038507529
LOC_00003918	0.0028417971830061	324	2.50106083552236	0.00422443054022001	0.00176404920380824	0.00244824016563147	0.00301613610439834
LOC_00003919	0.789933421028439	110	8.445575591079	0.00314751855894825	0.797747001145775	0.854739621489621	0.767280867249591
LOC_00003920	0.825725396870863	302	4.38894528835438	0.00433684050120076	0.745673704732138	0.931233802562492	0.843470476707313
LOC_00003921	0.888196896684495	843	9.48240131157229	0.027853588349829	0.858794645071489	0.344247442002621	0.904347802418
LOC_00003922	0.918838870130058	472	7.17696469038808	0.000584795321637427	0.915533663857095	0.928367248144052	0.919628302599453
LOC_00003924	0.429359345336314	1802	4.2605463261019	0.00248789671866595	0.670621257861525	0.621921442628384	0.419608575199614
LOC_00003925	0.549882170599312	4397	9.72581928990851	0.762924415327326	0.501825936560015	0.00236885277289043	0.570874647672452
LOC_00003926	0.665527891190418	207	8.21097718908231	0.00460224057785033	0.665527891190418	0.00167839547435136	
LOC_00003927	0.850208356217777	306	7.2301852068014	0.384017414111729	0.781615107051618	0.00151723276723277	0.918801605383936
LOC_00003928	0.880731343129073	773	6.84271918417413	0.716974176347233	0.84412866296071	0.215600876281991	0.887043619589985
LOC_00003929	0.498838540999211	3214	7.8834682424253	0.0008	0.643673684451414	0	0.491549452080375
LOC_00003930	0.697404418176877	1092	4.64626634216879	0.0528206814506622	0.382518655339526	0.00713086357904926	0.705621314923803
LOC_00003931	0.926944869182341	2115	7.80022844646231	0.00137404168016413	0.89107907270091		0.929685132593483
LOC_00003932	0.749207270412151	5467	8.31751548290976	0.00383510004833534	0.598357193339007	0.000682694367102163	0.7612905220703
LOC_00003933	0.889072529515731	545	7.4224745229164	0.847348334605106	0.596579300051742	0.00720477439227439	0.919295237253265
LOC_00003935	0.886369144793673	963	6.95209539769851	0.706090854248435	0.82920569894532	0.358064215154939	0.899904190105319
LOC_00003936	0.938934994112131	804	11.8263478388016	0.00448707925488111	0.853203331738987	0.0109536662168241	0.944534925915346
LOC_00003937	0.901012054004957	559	8.19713761441617	0.00452923525978554	0.747637876170806	0.902880407453593	0.918152882597989
LOC_00003938	0.410742411648273	2560	11.3839378999602	0.00340136054421769	0.798718253413865	0.861718001387986	0.375280984836943
LOC_00003939	0.840975567926533	310	3.41871784508402	0.00260500400495132	0.265668885365936	0.80836289668806	0.88492260617769
LOC_00003940	0.926555333197444	602	11.7805275974325	0.00325000110902614	0.886421232039654	0.0168607028325698	0.934534596463139
LOC_00003941	0.696344183566209	1120	5.47925361323016	0.00485160489527726	0.772175184609226	0.912855573094361	0.704596626332178
LOC_00003942	0.873908278776219	613	5.16539651949739	0.00307685574229692	0.772812692698805	0.82666958992855	0.882390785940207
LOC_00003943	0.659294350422577	1042	13.0586290134845	0.00150103519668737	0.874219591830024	0.583448810163661	0.636754791788232
LOC_00003944	0.88128046811137	557	10.362250614705	0.00307964094728801	0.87120455691845	0.0863230938308338	0.886647915289756
LOC_00003945	0.621314239960853	1720	10.2374436420607	0.00334616001282668	0.826273379025831	0.0841482555836882	0.603841766082296
LOC_00003946	0.882472692953985	416	7.14911819139563	0.00593017203594127	0.877957934735085	0.88996577918985	0.883204134229673
LOC_00003947	0.625775616982739	60	0.932623939810295	0.447941541967027	0.652433859713067	0.89747589737174	0.612446495617575
LOC_00003948	0.774922803159862	496	2.09853393182217	0.344072005774089	0.713048763177038	0.91142177977597	0.782325340674738
LOC_00003949	0.669070651479852	328	6.2820017652001	0.0131656909558695	0.852842583653453	0.810457900626529	0.625725611309043
LOC_00003950	0.913285387329629	349	6.0014809326767	0.00582757044154103	0.894654108926033	0.956351721749876	0.924285265131202
LOC_00003951	0.734717369061528	138	2.07890509202019	0.000831625530903799	0.539730031287831	0.646246776709205	0.765849801143043
LOC_00003952	0.0975977531507075	529	2.56561920286761	0.00283513405362145	0.00895879719409131	0.00545968387354942	0.0987863981539571
LOC_00003953	0.348632980082146	773	8.28463016938448	0.744316275759425	0.739295298292376	0.881876925353504	0.289636874111849
LOC_00003954	0.907658024077183	215	9.56072127734405	0.00382107827760002	0.871058753319488	0.900449040202406	0.916807841766607
LOC_00003955	0.173200002960541	554	9.33994933161642	0.00811724155474155	0.0936401233562132		0.190630140662836
LOC_00003956	0.0016953706016206	120	0.932623939810295	0.00344983447924624	0.00136689291101056	0.0219886702444842	0.0016995966995967
LOC_00003957	0.00205828090860738	146	0.932623939810295	0.00330237358101135	0.00248974833598157	0.00252289377289377	0.00182665102654334
LOC_00003958	0.000745479030396306	113	1.07614286665468	0	0	0.00259289321789322	0.000935990338164251
LOC_00003959	0.881012876637898	594	6.97266073205043	0.00517828866725301	0.827012004542984	0.833721708204307	0.912026457769933
LOC_00003960	0.788461896747241	172	8.30607303657888	0.00498850108225108	0.788261506916328	0.869084715930043	0.810552855439224
LOC_00003961	0.00634868693558833	211	1.70660036478493	0.0012950012950013	0.00844573890162126	0.00120772946859903	0.00569742856104395
LOC_00003962	0.00592178217926899	424	8.2269399770468	0.00143336679847836	0.00514232958746934	0.00616883116883117	0.00618839433110905
LOC_00003963	0.190946655659668	804	4.57980289871323	0.00764675052410902	0.166686579282421	0.871679239377926	0.188695200637805
LOC_00003964	0.760656491907321	106	6.33654387283653	0.0267451613413727	0.853332113155047	0.869960746807433	0.711321514121655
LOC_00003965	0.71348918164119	43	4.35153139881902	0.0267451613413727	0.412624374772712	0.753549134073865	0.793129865812258
LOC_00003966	0.677281702805139	204	6.57493249269811	0.594130716059329	0.551144761437205	0.00270892488634424	0.769158994458172
LOC_00003968	0.00198803939438614	150	3.66331957400938	0.00087719298245614	0.00485304169514696	0.00315444346966678	0.00102806568851797
LOC_00003969	0.59311559363781	649	9.5328577961145	0.00214647308967796	0.83210288746299	0.926155503733177	0.552362901000511
LOC_00003970	0.355134420456489	706	7.13154070537875	0.00202130958709906	0.708075258573048	0.765362175509476	0.298134832802534
LOC_00003971	0.87908277482161	1054	5.56699575510079	0.00313057040998217	0.832140839382225	0.852309972956419	0.884552703739335
LOC_00003972	0.897785013211123	772	9.85792538237595	0.00539243520012751	0.88451184796615	0.285455589758119	0.903845535338685
LOC_00003973	0.854861496741423	153	5.89117259075079	0.00894746543778802	0.725333699011263	0.898206330729713	0.894716203735318
LOC_00003974	0.674984874933204	77	8.74405751499648	0.00331890331890332	0.80679743119099	0.0477157167214712	0.330357142857143
LOC_00003975	0.874543037633994	528	5.91577834703424	0.0049354847556602	0.811221773429622	0.209406831234497	0.884880042940735
LOC_00003976	0.00344748965762348	821	4.49357344462891	0.00178594130253169	0.00434974600628205	0.00461804998842036	0.00332185227730124
LOC_00003977	0.00215109098431897	251	0.932623939810295	0.00395847556465836	0.00135869565217391	0.0023602033405955	0.00220504130480544
LOC_00003978	0.00287203191821749	727	5.25577780851345	0.00231187739463602	0.00292694181032262	0.00204996186117468	0.00304207360181967
LOC_00003979	0.00390957331268499	823	7.15104744663226	0.00889219505817928	0.00432598270776124	0.000907441016333938	0.00393814744842259
LOC_00003980	0.00454817058427167	606	7.33406544688387	0.00379834692497689	0.00142857142857143	0.00318761970099763	0.00448546446723509
LOC_00003981	0.00290000542597376	352	10.9343634701177	0.00477181068283248	0.00299702206162559	0.00108984582668793	0.00258546879966758
LOC_00003982	0.00331233539358213	377	10.7364345953975	0.00692536612112902	0.0027079031901117	0.00287878787878788	0.00325681889908363
LOC_00003983	0.0041703129058156	231	10.863379969004	0.00673456445515269	0.00486358555269137	0.00216645353793691	0.00331197911588659
LOC_00003984	0.00208491658418039	354	10.7164494963733	0.0230555555555556	0.00183054713880722	0.00404046472170947	0.00197874034485655
LOC_00003985	0	11	5.45416681335593	0.00344627873322278	0	0.00294121387871388	
LOC_00003987	0.00305705997793215	112	8.20741669777473	0.000938086303939962	0.00333944666325054	0.00163690476190476	0.00252849002849003
LOC_00003988	0.00328951829928315	319	8.44334313660576	0.00203956582633053	0.00242785383630454	0.00349608663753401	0.00339051945761201
LOC_00003989	0.00234917475358699	275	10.9906589665863	0.00458210109239858	0.00141393207139746	0.00406422268335115	0.00280183643709788
LOC_00003990	0.00627187637590621	427	10.9382822926263	0.00207141171612294	0.00394893830885668	0.00758297258297258	0.00700382488127716
LOC_00003991	0.00604041501474558	373	11.5798487874312	0.0016301642326865	0.00302488021270699	0.00172413793103448	0.00703761618230068
LOC_00003992	0.00418473410575386	414	11.2775430636326	0	0.00249123410739422	0.00136943666355431	0.00462876154434816
LOC_00003993	0.00195987280028027	110	1.81186677321595	0.00308476932217134	0.00135684037680408	0.00256533589866923	0.00263248588800372
LOC_00003994	0.327039203579669	151	7.43515205340391	0.00314154444589227	0.231603418185759	0.00211149456231637	0.587742461180122
LOC_00003995	0.360641652290728	884	4.30787860649391	0.00216446944041284	0.470460689201837	0.234111914613622	0.349244167319505
LOC_00003996	0.886971041603171	415	8.63514060761778	0.00338483609003227	0.901004056611213	0.905487049601529	0.878529062556642
LOC_00003997	0.854864590373553	208	3.16428618039822	0.00122619047619048	0.777020387936734	0.90573112734762	0.89695812206161
LOC_00003998	0.878650729536425	167	8.005946976517	0.839812385725018	0.878650729536425	0.14723477680177	
LOC_00003999	0.901468089164062	240	8.18533763873647	0.467878491282495	0.903220469519944	0.938196490565806	0.909148317409497
LOC_00004000	0.409656018736051	1697	8.45247433771437	0.537882814893513	0.809625992192222	0.894004986143572	0.37384063038784
LOC_00004001	0.792955129892318	348	3.8141101345459	0.00427844334821079	0.868231314480661	0.879587095017442	0.778586295522095
LOC_00004002	0.722464263179775	307	6.44099322908059	0.00238095238095238	0.806962879130077	0.093329125805979	0.69446246654339
LOC_00004003	0.853641400135104	206	7.28804557400906	0.00257883878573534	0.884346449561195	0.935470168735105	0.843052286292955
LOC_00004004	0.358654878003618	989	11.7080267281985	0.00235182065805953	0.646341939642749	0.896457564154842	0.319197072453215
LOC_00004005	0.0155961001269107	602	5.08573141957815	0.00284201045809285	0.05474230979757	0.818457704762685	0.0103618611690636
LOC_00004006	0.863757054475819	268	6.13150229421728	0.00269563705391613	0.708647791685047	0.134848093991373	0.905658608879013
LOC_00004007	0.8667181971417	646	6.91345477188151	0.00469281597714092	0.779588378186325	0.335230220329364	0.883580120673837
LOC_00004008	0.0322245206293697	2519	4.2158697998719	0.00296879544941152	0.185908796122547	0.865197796790575	0.0253402809971577
LOC_00004009	0.00247089449759708	505	1.23502245131903	0.00490710925978783	0.00338467727447991	0.00298534798534799	0.00231894909358885
LOC_00004010	0.850857021886735	245	5.81731655326163	0.00170454545454545	0.910397589814663	0.869528431465069	0.832062745869566
LOC_00004011	0.911895571817493	417	7.82448504568607	0.00331356686994133	0.917342524908485	0.815504940106333	0.91234578372487
LOC_00004012	0.00391861304398985	242	1.44753354120781	0.0013093463913136	0.00343450344381008	0.00467687074829932	0.00413602753508855
LOC_00004013	0.0039207626215206	145	1.91977624166441	0.00307087310003535	0.00454277864992151	0.00380855352605755	0.00387472486122881
LOC_00004014	0.0034642196000897	7176	4.78098499211573	0.00605475886006577	0.000843460117086168	0.00532544851948877	0.00354740996286168
LOC_00004015	0.787366370843231	472	13.5892824499876	0.00226757369614512	0.693096962662637	0.741910005775348	0.793311288476242
LOC_00004016	0.00351799324932107	323	2.08089177687649	0.00636323763955343	0.00507007162877608	0.00645758789265654	0.00339697374683735
LOC_00004017	0.861129235701861	456	12.7898596159668	0.00393612235717499	0.817722291610141	0.782667020878963	0.873302957556688
LOC_00004018	0.62811934650964	243	8.49153719754101	0.00167846768336964	0.64323581761099	0.853666505876643	0.678813619536688
LOC_00004019	0.884057141122095	330	7.45112818133146	0.00390184412361832	0.891797424053744	0.886290032154225	0.898769441797287
LOC_00004020	0.610371937294807	37	4.44794538145042	0.00348251477283735	0.841576970575826	0.892975913054265	0.524740443487022
LOC_00004021	0.831014475204638	120	4.48648335471554	0.437057717333501	0.732233975348183	0.764586896314386	0.906552504506634
LOC_00004022	0.860093805510094	739	4.92138408876851	0.890348249017224	0.860637495821291	0.922886750909639	0.858007040625632
LOC_00004023	0.0846390915086299	3956	3.40234761589829	0.00142561255067865	0.710553005284307	0.898351158645276	0.0675573846208533
LOC_00004024	0.00232439128969522	479	5.60827482196439	0.00138540993320405	0.00324091113564798	0.00496910439025583	0.00218049324624853
LOC_00004025	0.00255143654317442	173	3.7950812691988	0.00460788828472315	0.00237493987493987	0.00168298368298368	0.00273416250558194
LOC_00004026	0.726791833885364	180	6.29895766860257	0.835342089487242	0.726791833885364	0.00442299162777553	
LOC_00004027	0.863722061625981	634	3.38181689235719	0.879646471580903	0.86322653722947	0.850453091534452	0.864099029451753
LOC_00004028	0.00309586351663679	1484	0.932623939810295	0.00313063063063063	0.00385493706235076	0.00342169131453158	0.00307621800706331
LOC_00004029	0.00315804519991455	913	2.95434934826664	0.00543071826838894	0.00312683013775367	0.00206626242943379	0.00306811699540675
LOC_00004030	0	30	0.932623939810295	0.00226481691998933	0	0.00222969107551487	
LOC_00004031	0.00833333333333333	3	0.932623939810295	0.00625	0.00833333333333333	0.00704016986911724	
LOC_00004032	0.740473186462359	462	7.32724901796394	0.00312689868610921	0.704480526087589	0.359440398155315	0.769650994827285
LOC_00004033	0.859194999041694	145	9.63837940450398	0.00198823529411765	0.798149973889691	0.363659534668398	0.869533269430339
LOC_00004035	0.00282601562099685	219	0.932623939810295	0.00335154942190127	0.00215993469314725	0.00311259625307613	0.00297329545079675
LOC_00004036	0.00272939316955561	1082	8.40264130801511	0.00376984126984127	0.00254014407621696	0.00233102597764252	0.00295167268633847
LOC_00004037	0.0034572251849572	813	1.92414081736073	0.0042483660130719	0.0039806499115128	0.00144131502479927	0.00340868176273631
LOC_00004038	0.00278488669649246	2952	6.35253229992784	0.00343376299145704	0.00214993670245971	0.00192219679633867	0.00281578834806706
LOC_00004039	0.00342763828886785	571	0.932623939810295	0.00201648285473409	0.00233505411773663	0.00227051859704921	0.00361226348622212
LOC_00004040	0.00302598148351737	220	2.81521472928209	0.00597993827160494	0.00417579932505306	0.000462534690101758	0.00252246648101481
LOC_00004041	0.913980851127586	505	8.04634838562168	0.00444444444444444	0.908526014168538	0.0023858666273527	0.917647513057011
LOC_00004044	0.00326309564776959	147	1.83806191101399	0.00324301854151094	0.00467742886628336	0.00261687664379176	0.00310796918017321
LOC_00004046	0.00378787878787879	11	4.26162101364756	0.0111111111111111	0.00378787878787879		
LOC_00004047	0.00401637826461312	96	2.43411538667413	0.00417203245889446	0.00345684949171484	0.00235556539189262	0.00432321662394443
LOC_00004049	0.810850568229298	159	8.19549526228712	0.00273477812177503	0.847277315367624	0.624826814767515	0.799011875409342
LOC_00004050	0.855113871613679	308	6.67049531060909	0.00280448717948718	0.883749058347215	0.170634498700178	0.79282496026547
LOC_00004051	0.0026272293507144	1114	4.87098274574883	0.00136083052749719	0.00316035137796696	0.260244333434871	0.00257360635299999
LOC_00004052	0.00277988475062818	421	2.63369167203153	0.00115938799762329	0.004453514736105	0.00145913508726278	0.00241120104368256
LOC_00004053	0.820837173115726	176	6.14402530588793	0.00295734285580149	0.750279556463479	0.214748112568675	0.840266082048954
LOC_00004054	0.106475512797529	139	0.932623939810295	0.00486131044976975	0.106475512797529	0.892924177391643	
LOC_00004055	0.00388662636671997	143	1.51389805948222	0.00309589025264082	0.00473647814474883	0.0243959850129147	0.00257558362035974
LOC_00004056	0.00315716487753693	150	4.32274372413966	0	0.00310067406939304	0.00330882352941177	0.00363057919092402
LOC_00004057	0.00175779513480062	139	0.932623939810295	0.00249518403852769	0.00216554523268418	0.00194279100529101	0.000984768907563025
LOC_00004058	0.0197097110482317	1681	8.54346734569872	0.00396740162329407	0.327702596405136	0.0190192065998518	0.00443519301409376
LOC_00004059	0.89619616835591	229	5.27671839474786	0.0049437582031668	0.759491987379952	0.921429026091595	0.916672131648944
LOC_00004060	0.627117049781866	599	10.3879139497643	0.0037202380952381	0.748551990482327	0.307352598671416	0.596989707659935
LOC_00004061	0.812413054525011	159	6.85940877978969	0.00533096425704785	0.810002360483013	0.817734125603805	0.782647816545786
LOC_00004062	0.837360069864504	566	9.4944532432027	0.00604199808002019	0.8179573237469	0.873342227688638	0.868384661472181
LOC_00004063	0.830181518159537	195	6.50031732465254	0.572197086415518	0.900494157779019	0.224840947336357	0.818024041693749
LOC_00004064	0.00955298679574949	1239	7.36598873315867	0.00408639182168594	0.032936393442417	0.0016767270288397	0.00530843630437049
LOC_00004065	0.379644052089588	4633	10.0475475447865	0.00299932388609965	0.718307863306871	0.654027157392643	0.360187298220866
LOC_00004067	0.657241646846313	53	9.71981687448675	0.592010044359843		0.20218519579549	
LOC_00004068	0.762689401459385	355	1.09280861094291	0.778926902665516	0.75876779875215	0.948401593416759	0.763091304842424
LOC_00004069	0.888485178240966	256	6.93677272691956	0.00802933177933178	0.836510462841746	0.893014684902389	0.89104131178519
LOC_00004070	0.842208931008776	268	6.41248921925661	0.00203984727794252	0.78160643405543	0.305475192062889	0.87603358047111
LOC_00004071	0.761771422964606	69	5.47318892401649	0.000744645995293837	0.710522341192257	0.917209851742025	0.765775257478071
LOC_00004072	0.956407043249148	19	3.41873373374552	0.933245253835452	0.956407043249148		
LOC_00004073	0.00355833421526859	308	6.2180954213185	0.00306397921487436	0.00424109024249553	0.00160573122529644	0.0031948770266453
LOC_00004074	0.0015	50	3.0142826267894	0.00454965606399992	0.0015	0.0014917695473251	
LOC_00004075	0.00255230206937934	141	1.09150352447465	0	0.00273689273689274	0.000595238095238095	0.00234253994720502
LOC_00004076	0.0177785558667912	99	6.61721599433344	0.00178071928071928	0.0204887442781991	0.00138888888888889	0.00470588235294118
LOC_00004077	0.00197782670004892	99	1.33006306827017	0.00305133767794798	0.00178491744756805	0.00301418439716312	0.00221328671328671
LOC_00004078	0.0029346590494514	4671	4.03618789768039	0	0.000962000962000962	0.00320847851335656	0.00296916852206001
LOC_00004079	0.00102553738382744	83	0.932623939810295	0.00153061224489796	0.00102553738382744	0.00326783385532555	
LOC_00004080	0.00238672604789435	112	0.932623939810295	0.00533302381128468	0.00253478725645149	0.0108027953958187	
LOC_00004081	0.00259635643866509	145	5.35622627385419	0.00212059707673743	0.0028226605293576	0.00225180205130371	0.00169114007589507
LOC_00004082	0	48	1.8544582574445	0.00590049754739546	0	0.00454457415289729	
LOC_00004083	0	28	1.52977108331881	0.00218784666584494	0	0.00308827895463839	
LOC_00004084	0.00222340525229556	183	2.03755431147164	0.00297987616099071	0.00354341214198084	0.00200444778399941	0.000972312001723767
LOC_00004085	0.0044283568236552	133	1.50574864360924	0.00200444778399941	0.00506073725011649	0.00265459802566249	0.00365896063812731
LOC_00004086	0.00305986881770457	311	4.56775336997927		0.00353505817860359	0.00105263157894737	0.00207612705611589
LOC_00004087	0.00489169843131597	171	4.71054274687946	0.00267746853140083	0.00486683154348287	0.00136587550380654	0.00577972879560181
LOC_00004088	0.0045298766889676	44	4.47528395665385	0.00113122171945701	0.0045298766889676	0.00198655219663623	
LOC_00004090	0.00321136431082856	128	10.4060555344121	0.0035823317125441	0.00404437499421546	0.00963137472283814	0.000490196078431373
LOC_00004091	0.00225543060816356	153	9.25559128180902	0.00103535353535354	0.00181725559234797	0.00168646053739221	0.00107318496290739
LOC_00004092	0.00309745774971339	70	0.932623939810295	0.00378837632371717	0.00277702621452622	0.00350415070242656	0.00379658109921268
LOC_00004093	0.00281314699792961	63	3.20910005788133	0.00365236771592417	0.00299271833239225	0.00347710885308062	0.0023972975918056
LOC_00004094	0.872982926722954	358	6.6943636434108	0.0029071676517497	0.788326598588728	0.39891068333376	0.888348634465748
LOC_00004098	0.554108938051541	1944	8.02285418302422	0.00241840489518508	0.861195744544431	0.713429944629113	0.506223432073143
LOC_00004099	0.902833045981587	495	8.96953808502203	0.00148574561403509	0.881538092741875	0.885992493098457	0.911108503613133
LOC_00004101	0.00301098379168688	2731	2.43685978327302	0.00534442409442409	0.00262570218461073	0.00370582576464929	0.00309231152781471
LOC_00004102	0.00146474677259186	53	0.932623939810295	0.00028169014084507		0.00478477580016806	
LOC_00004103	0.00969239094239094	24	0.932623939810295	0		0.00205450733752621	
LOC_00004104	0.00224358974358974	26	1.07614286665468	0.00419254658385093		0.004	
LOC_00004105	0.00335389718435048	50	1.07614286665468	0.0075098814229249		0.00521195652173913	
LOC_00004106	0.00206481923873228	50	0.932623939810295	0.00216153127917834	0.00206481923873228	0.00303190418679549	
LOC_00004107	0.00391936660396498	257	0.932623939810295	0.00252454417952314		0.00249121471010527	
LOC_00004108	0.00040983606557377	61	0.932623939810295	0.00104166666666667	0.00040983606557377	0.00426356589147287	
LOC_00004109	0.00341865378630085	45	0.932623939810295	0.00160086214162723		0.00422448350292939	
LOC_00004110	0.00312358276643991	70	0.932623939810295	0.00388084719002593		0.00340147161267851	
LOC_00004111	0.000595238095238095	40	1.07614286665468	0.00242583918813427		0.000992063492063492	
LOC_00004112	0.00315040650406504	41	0.932623939810295	0.00173795216213032		0.00238671274961598	
LOC_00004113	0.000398724082934609	57	1.08511992592921	0.00694444444444444		0.00187515891177218	
LOC_00004114	0.00207535121328225	29	0.932623939810295	0.00325130052020808	0.00207535121328225		
LOC_00004115	0.00226698136843894	214	1.72299671121543	0.00205761316872428	0.00300268874847864	0.00470798403063044	0.00208197892784416
LOC_00004116	0.867743652713864	213	9.09566416473897	0.00328924893255686	0.823873295943035	0.963954587561726	0.874927024318755
LOC_00004117	0.0719940709834111	958	11.6983143865391	0.00454984031083912	0.338474922952624	0.969075423110193	0.0119716225669917
LOC_00004118	0.166822989364279	366	5.99425181966619	0.00430195370531325	0.658595953609374	0.408131356517579	0.141981478245882
LOC_00004119	0.359950963123564	65	3.45437967728797	0.0811744339951961	0.780011881423086	0.851903700208668	0.0215685567156155
LOC_00004120	0.827930907305652	199	10.3194649254432	0.00253753716008034	0.85036030190241	0.903119791233928	0.815352801954471
LOC_00004121	0.807658875604234	215	8.08472216514194	0.0019947209653092	0.821289065907517	0.892840235895792	0.786011796752274
LOC_00004122	0.00484656768750268	2456	7.55300469173992	0.00575913909654655	0.0118872448417747	0.0114466126874215	0.00444497607112429
LOC_00004123	0	29	1.60477828681598	0.00036231884057971		0.00408829676071055	
LOC_00004124	0.81004027706528	924	6.60998646750502	0.00495522995522996	0.820321311723412	0.272252748424294	0.814870706109289
LOC_00004125	0.908483664654807	315	9.55440953995217	0.00493326118326118	0.893258952025603	0.288328249576441	0.916534705037633
LOC_00004128	0.509483201883442	472	6.14748429722759	0.00599255351340876	0.603432728898245	0.925262618606295	0.466219935866047
LOC_00004129	0.709945889596868	104	5.42036816799244	0.00370608334318012	0.450228583905275	0.902728910097457	0.743822059904468
LOC_00004130	0.610550180001172	1494	9.78350331072566	0.00067476383265857	0.894509598352035	0.863476628419513	0.548037056257809
LOC_00004131	0.854090757099133	207	7.02299184630664	0.00235873965851083	0.889112187905761	0.781515391370378	0.883556512140641
LOC_00004132	0.839168966509438	95	4.6539823663947	0.876441057286401	0.832824328496253	0.914905490727262	
LOC_00004133	0.725983039411758	213	3.48612336934951	0.00206177118400601	0.450015238303197	0.761090496046902	0.777991143849641
LOC_00004134	0.382906471123615	1250	8.1528700419596	0.00157657657657658	0.678067884541061	0.207999431851061	0.361282852824738
LOC_00004135	0.923650926368318	6	2.70612277802222	0.875059506331795	0.923650926368318	0.878764349202091	
LOC_00004136	0.843040531778988	140	3.8999695979113	0.0322743632336656	0.86120644031328	0.895989752055908	0.837406741479586
LOC_00004137	0.809100094815299	273	7.72616271871938	0.00276360544217687	0.788190210761033	0.805216018233963	0.815900882347511
LOC_00004139	0.872299891680066	143	4.42126663644209	0.000540540540540541	0.951097626374413	0.907513022523736	0.847507374913164
LOC_00004140	0.887549285631564	896	6.74476315437254	0.00362473074429596	0.870124540430317	0.00396159132909179	0.89357485298585
LOC_00004141	0.0032624652799796	817	0.932623939810295	0.0058407684141918	0.00306372549019608	0.00523088023088023	0.00327109510482332
LOC_00004142	0.872480036751517	363	6.7804467415396	0.00330137822463547	0.87978697699366	0.33857339584013	0.872261378968485
LOC_00004144	0.810555167321751	274	8.19717666578234	0.000483558994197292	0.804947674062954	0.0085970052841081	0.824704635399191
LOC_00004145	0.806483331925636	199	8.81366420793344	0.00194271811918871	0.872696130150312	0.863883817450187	0.7705539065324
LOC_00004147	0.00283762539810268	196	2.64407858069858	0.00505050505050505	0.00483327799262992	0.00239234449760766	0.00209797793299818
LOC_00004149	0.764463674562842	221	5.92525188499564	0.893015282394164	0.459717817185988	0.797152241882874	0.838082055839273
LOC_00004150	0.86067967632295	259	6.92753893385334	0.457367857342713	0.768553612508913	0.0816326530612245	0.89331561420399
LOC_00004151	0.843140132861365	271	8.96873692550416	0.000974658869395711	0.781949709043016	0.266342175475302	0.863236987742881
LOC_00004152	0.75186845618714	149	6.1067834154961	0.00349407786830147	0.537079440834095	0.914161719237238	0.922664540684742
LOC_00004153	0.893834066285719	78	9.33464504993718	0.945533353961227	0.893834066285719	0.764890989468995	
LOC_00004154	0.00317855503311359	1741	4.67278155766037	0.00743827160493827	0.00508547008547009	0.00261707988980716	0.00315601497401759
LOC_00004155	0.064092528180875	579	6.14337096217976	0.530971305989678	0.00383001361258676	0.00946897314931371	0.0769600001555827
