gene_id	module
LOC_00010016	red
LOC_00010017	pink
LOC_00010018	tan
LOC_00010020	turquoise
LOC_00010021	pink
LOC_00010022	brown
LOC_00010023	blue
LOC_00010024	greenyellow
LOC_00010025	yellow
LOC_00010026	yellow
LOC_00010027	blue
LOC_00010028	blue
LOC_00010034	turquoise
LOC_00010035	turquoise
LOC_00010036	turquoise
LOC_00010038	turquoise
LOC_00010040	turquoise
LOC_00010041	turquoise
LOC_00010044	green
LOC_00010048	yellow
LOC_00010052	red
LOC_00010054	pink
LOC_00010055	yellow
LOC_00010056	turquoise
LOC_00010058	yellow
LOC_00010060	blue
LOC_00010061	salmon
LOC_00010062	turquoise
LOC_00010063	turquoise
LOC_00010064	grey
LOC_00010065	blue
LOC_00010067	turquoise
LOC_00010068	blue
LOC_00010069	yellow
LOC_00010071	grey
LOC_00010072	blue
LOC_00010073	black
LOC_00010075	greenyellow
LOC_00010077	blue
LOC_00010078	turquoise
LOC_00010079	turquoise
LOC_00010081	turquoise
LOC_00010082	brown
LOC_00010086	turquoise
LOC_00010087	blue
LOC_00010090	brown
LOC_00010093	grey
LOC_00010096	turquoise
LOC_00010098	blue
LOC_00010101	turquoise
LOC_00010103	brown
LOC_00010105	blue
LOC_00010108	turquoise
LOC_00010110	blue
LOC_00010115	brown
LOC_00010117	turquoise
LOC_00010118	yellow
LOC_00010119	black
LOC_00010120	turquoise
LOC_00010121	grey
LOC_00010123	black
LOC_00010125	grey
LOC_00010126	pink
LOC_00010127	turquoise
LOC_00010130	yellow
LOC_00010133	black
LOC_00010135	brown
LOC_00010136	black
LOC_00010138	turquoise
LOC_00010139	black
LOC_00010140	turquoise
LOC_00010142	turquoise
LOC_00010144	grey
LOC_00010145	turquoise
LOC_00010147	green
LOC_00010148	turquoise
LOC_00010149	turquoise
LOC_00010153	green
LOC_00010154	yellow
LOC_00010155	brown
LOC_00010157	turquoise
LOC_00010160	green
LOC_00010161	pink
LOC_00010162	turquoise
LOC_00010165	blue
LOC_00010166	turquoise
LOC_00010167	turquoise
LOC_00010169	brown
LOC_00010170	blue
LOC_00010171	yellow
LOC_00010172	grey
LOC_00010173	cyan
LOC_00010175	turquoise
LOC_00010176	pink
LOC_00010177	salmon
LOC_00010178	blue
LOC_00010179	brown
LOC_00010180	grey
LOC_00010182	black
LOC_00010183	yellow
LOC_00010184	green
LOC_00010186	turquoise
LOC_00010187	pink
LOC_00010188	yellow
LOC_00010189	turquoise
LOC_00010192	yellow
LOC_00010193	turquoise
LOC_00010197	black
LOC_00010201	yellow
LOC_00010204	brown
LOC_00010205	blue
LOC_00010207	blue
LOC_00010208	salmon
LOC_00010210	blue
LOC_00010211	green
LOC_00010212	turquoise
LOC_00010213	turquoise
LOC_00010214	turquoise
LOC_00010215	blue
LOC_00010216	greenyellow
LOC_00010217	turquoise
LOC_00010218	turquoise
LOC_00010219	purple
LOC_00010220	blue
LOC_00010221	grey
LOC_00010222	brown
LOC_00010224	blue
LOC_00010225	pink
LOC_00010226	turquoise
LOC_00010228	red
LOC_00010229	red
LOC_00010234	grey
LOC_00010235	brown
LOC_00010239	brown
LOC_00010243	blue
LOC_00010246	black
LOC_00010248	turquoise
LOC_00010249	green
LOC_00010252	brown
LOC_00010254	grey
LOC_00010255	black
LOC_00010256	turquoise
LOC_00010257	black
LOC_00010259	brown
LOC_00010260	pink
LOC_00010262	turquoise
LOC_00010264	blue
LOC_00010265	pink
LOC_00010267	blue
LOC_00010268	turquoise
LOC_00010270	turquoise
LOC_00010271	tan
LOC_00010273	yellow
LOC_00010274	yellow
LOC_00010275	turquoise
LOC_00010276	turquoise
LOC_00010277	pink
LOC_00010279	black
LOC_00010281	yellow
LOC_00010283	green
LOC_00010284	yellow
LOC_00010286	brown
LOC_00010289	turquoise
LOC_00010290	magenta
LOC_00010293	turquoise
LOC_00010294	black
LOC_00010295	yellow
LOC_00010296	turquoise
LOC_00010297	salmon
LOC_00010299	turquoise
LOC_00010304	brown
LOC_00010305	cyan
LOC_00010307	turquoise
LOC_00010308	yellow
LOC_00010310	turquoise
LOC_00010313	pink
LOC_00010314	turquoise
LOC_00010315	pink
LOC_00010316	green
LOC_00010317	turquoise
LOC_00010318	blue
LOC_00010319	yellow
LOC_00010320	grey
LOC_00010321	yellow
LOC_00010322	turquoise
LOC_00010323	turquoise
LOC_00010324	turquoise
LOC_00010325	brown
LOC_00010326	green
LOC_00010327	turquoise
LOC_00010332	yellow
LOC_00010333	black
LOC_00010335	red
LOC_00010336	midnightblue
LOC_00010337	turquoise
LOC_00010340	yellow
LOC_00010341	green
LOC_00010342	turquoise
LOC_00010343	blue
LOC_00010344	blue
LOC_00010345	blue
LOC_00010346	yellow
LOC_00010348	turquoise
LOC_00010349	turquoise
LOC_00010351	turquoise
LOC_00010354	black
LOC_00010355	turquoise
LOC_00010360	turquoise
LOC_00010364	blue
LOC_00010365	turquoise
LOC_00010366	blue
LOC_00010367	turquoise
LOC_00010368	turquoise
LOC_00010369	yellow
LOC_00010372	turquoise
LOC_00010374	yellow
LOC_00010375	turquoise
LOC_00010376	turquoise
LOC_00010382	blue
LOC_00010383	brown
LOC_00010384	blue
LOC_00010385	blue
LOC_00010386	tan
LOC_00010389	grey
LOC_00010390	turquoise
LOC_00010392	yellow
LOC_00010393	yellow
LOC_00010394	brown
LOC_00010395	yellow
LOC_00010396	pink
LOC_00010399	magenta
LOC_00010400	red
LOC_00010401	grey
LOC_00010402	yellow
LOC_00010404	turquoise
LOC_00010405	green
LOC_00010408	black
LOC_00010409	turquoise
LOC_00010410	yellow
LOC_00010411	grey
LOC_00010412	blue
LOC_00010414	pink
LOC_00010418	brown
LOC_00010419	brown
LOC_00010420	brown
LOC_00010421	brown
LOC_00010422	brown
LOC_00010423	brown
LOC_00010424	black
LOC_00010426	turquoise
LOC_00010427	turquoise
LOC_00010430	grey
LOC_00010432	turquoise
LOC_00010433	blue
LOC_00010434	turquoise
LOC_00010435	turquoise
LOC_00010436	turquoise
LOC_00010437	turquoise
LOC_00010438	pink
LOC_00010439	yellow
LOC_00010440	pink
LOC_00010441	grey60
LOC_00010444	turquoise
LOC_00010445	turquoise
LOC_00010446	black
LOC_00010448	pink
LOC_00010449	yellow
LOC_00010451	yellow
LOC_00010454	turquoise
LOC_00010455	brown
LOC_00010456	purple
LOC_00010458	yellow
LOC_00010459	turquoise
LOC_00010460	green
LOC_00010462	turquoise
LOC_00010463	yellow
LOC_00010464	greenyellow
LOC_00010465	red
LOC_00010467	pink
LOC_00010468	pink
LOC_00010471	red
LOC_00010472	turquoise
LOC_00010474	grey
LOC_00010475	red
LOC_00010476	turquoise
LOC_00010477	blue
LOC_00010478	brown
LOC_00010481	yellow
LOC_00010482	yellow
LOC_00010483	brown
LOC_00010484	turquoise
LOC_00010485	yellow
LOC_00010486	red
LOC_00010487	brown
LOC_00010489	turquoise
LOC_00010491	blue
LOC_00010495	red
LOC_00010496	turquoise
LOC_00010497	black
LOC_00010499	grey
LOC_00010502	blue
LOC_00010506	turquoise
LOC_00010507	turquoise
LOC_00010508	yellow
LOC_00010509	purple
LOC_00010511	turquoise
LOC_00010512	lightcyan
LOC_00010513	yellow
LOC_00010514	turquoise
LOC_00010516	yellow
LOC_00010517	yellow
LOC_00010518	cyan
LOC_00010519	turquoise
LOC_00010520	yellow
LOC_00010521	yellow
LOC_00010522	brown
LOC_00010523	greenyellow
LOC_00010524	yellow
LOC_00010526	black
LOC_00010527	black
LOC_00010529	turquoise
LOC_00010531	black
LOC_00010532	brown
LOC_00010533	green
LOC_00010534	turquoise
LOC_00010535	turquoise
LOC_00010536	yellow
LOC_00010538	turquoise
LOC_00010540	turquoise
LOC_00010541	turquoise
LOC_00010542	turquoise
LOC_00010544	turquoise
LOC_00010546	yellow
LOC_00010548	yellow
LOC_00010550	turquoise
LOC_00010551	tan
LOC_00010553	turquoise
LOC_00010555	green
LOC_00010556	turquoise
LOC_00010557	turquoise
LOC_00010558	magenta
LOC_00010560	red
LOC_00010563	yellow
LOC_00010564	turquoise
LOC_00010568	black
LOC_00010569	brown
LOC_00010570	turquoise
LOC_00010571	blue
LOC_00010572	black
LOC_00010575	turquoise
LOC_00010576	purple
LOC_00010578	turquoise
LOC_00010581	yellow
LOC_00010584	brown
LOC_00010586	turquoise
LOC_00010587	brown
LOC_00010588	turquoise
LOC_00010589	red
LOC_00010590	tan
LOC_00010591	turquoise
LOC_00010592	grey
LOC_00010593	blue
LOC_00010594	brown
LOC_00010595	turquoise
LOC_00010596	red
LOC_00010597	greenyellow
LOC_00010600	turquoise
LOC_00010601	pink
LOC_00010602	blue
LOC_00010603	brown
LOC_00010604	brown
LOC_00010605	turquoise
LOC_00010610	lightcyan
LOC_00010612	turquoise
LOC_00010613	red
LOC_00010614	blue
LOC_00010616	turquoise
LOC_00010617	red
LOC_00010618	salmon
LOC_00010620	green
LOC_00010623	black
LOC_00010624	turquoise
LOC_00010626	yellow
LOC_00010627	yellow
LOC_00010628	yellow
LOC_00010632	turquoise
LOC_00010633	yellow
LOC_00010634	midnightblue
LOC_00010636	brown
LOC_00010637	green
LOC_00010638	green
LOC_00010639	turquoise
LOC_00010640	green
LOC_00010642	turquoise
LOC_00010644	pink
LOC_00010647	yellow
LOC_00010648	pink
LOC_00010649	yellow
LOC_00010651	black
LOC_00010652	brown
LOC_00010653	yellow
LOC_00010656	pink
LOC_00010657	brown
LOC_00010658	turquoise
LOC_00010659	grey
LOC_00010660	grey
LOC_00010661	turquoise
LOC_00010662	brown
LOC_00010663	brown
LOC_00010664	midnightblue
LOC_00010666	pink
LOC_00010667	blue
LOC_00010668	green
LOC_00010669	turquoise
LOC_00010670	brown
LOC_00010671	green
LOC_00010674	red
LOC_00010677	green
LOC_00010678	blue
LOC_00010679	turquoise
LOC_00010680	red
LOC_00010684	black
LOC_00010685	brown
LOC_00010686	brown
LOC_00010688	green
LOC_00010692	red
LOC_00010696	pink
LOC_00010697	brown
LOC_00010698	brown
LOC_00010702	turquoise
LOC_00010703	turquoise
LOC_00010704	green
LOC_00010706	brown
LOC_00010707	turquoise
LOC_00010708	turquoise
LOC_00010711	blue
LOC_00010713	black
LOC_00010714	purple
LOC_00010715	turquoise
LOC_00010718	yellow
LOC_00010722	turquoise
LOC_00010724	blue
LOC_00010726	grey
LOC_00010727	brown
LOC_00010730	tan
LOC_00010731	blue
LOC_00010732	blue
LOC_00010733	red
LOC_00010734	turquoise
LOC_00010735	green
LOC_00010737	green
LOC_00010738	yellow
LOC_00010739	turquoise
LOC_00010741	blue
LOC_00010742	blue
LOC_00010743	blue
LOC_00010744	brown
LOC_00010746	red
LOC_00010747	yellow
LOC_00010749	blue
LOC_00010750	brown
LOC_00010751	blue
LOC_00010752	brown
LOC_00010753	blue
LOC_00010754	green
LOC_00010756	grey
LOC_00010757	yellow
LOC_00010759	blue
LOC_00010760	brown
LOC_00010761	grey
LOC_00010762	turquoise
LOC_00010763	turquoise
LOC_00010764	tan
LOC_00010768	red
LOC_00010769	tan
LOC_00010770	midnightblue
LOC_00010771	lightcyan
LOC_00010772	turquoise
LOC_00010773	blue
LOC_00010775	magenta
LOC_00010776	grey
LOC_00010777	turquoise
LOC_00010778	blue
LOC_00010783	turquoise
LOC_00010784	yellow
LOC_00010787	turquoise
LOC_00010788	turquoise
LOC_00010789	red
LOC_00010790	green
LOC_00010794	grey
LOC_00010796	turquoise
LOC_00010797	greenyellow
LOC_00010799	greenyellow
LOC_00010800	turquoise
LOC_00010801	grey
LOC_00010802	grey
LOC_00010803	salmon
LOC_00010805	turquoise
LOC_00010806	turquoise
LOC_00010807	yellow
LOC_00010809	turquoise
LOC_00010811	blue
LOC_00010815	black
LOC_00010816	black
LOC_00010822	green
LOC_00010829	yellow
LOC_00010830	green
LOC_00010832	grey
LOC_00010833	green
LOC_00010836	turquoise
LOC_00010837	turquoise
LOC_00010839	yellow
LOC_00010842	yellow
LOC_00010843	black
LOC_00010844	turquoise
LOC_00010846	turquoise
LOC_00010847	red
LOC_00010849	black
LOC_00010850	turquoise
LOC_00010851	turquoise
LOC_00010853	green
LOC_00010857	black
LOC_00010858	yellow
LOC_00010861	turquoise
LOC_00010863	turquoise
LOC_00010864	green
LOC_00010865	grey
LOC_00010866	lightgreen
LOC_00010867	turquoise
LOC_00010870	purple
LOC_00010871	lightcyan
LOC_00010873	black
LOC_00010875	turquoise
LOC_00010876	blue
LOC_00010877	brown
LOC_00010882	blue
LOC_00010886	blue
LOC_00010891	yellow
LOC_00010895	turquoise
LOC_00010896	blue
LOC_00010899	tan
LOC_00010901	red
LOC_00010902	turquoise
LOC_00010904	yellow
LOC_00010905	yellow
LOC_00010906	green
LOC_00010907	turquoise
LOC_00010909	brown
LOC_00010910	turquoise
LOC_00010911	black
LOC_00010913	red
LOC_00010914	turquoise
LOC_00010915	black
LOC_00010916	turquoise
LOC_00010919	turquoise
LOC_00010920	green
LOC_00010923	green
LOC_00010924	red
LOC_00010925	turquoise
LOC_00010926	turquoise
LOC_00010928	grey
LOC_00010931	turquoise
LOC_00010932	turquoise
LOC_00010933	turquoise
LOC_00010934	turquoise
LOC_00010936	turquoise
LOC_00010937	turquoise
LOC_00010938	blue
LOC_00010939	brown
LOC_00010940	brown
LOC_00010941	brown
LOC_00010943	turquoise
LOC_00010944	grey
LOC_00010945	red
LOC_00010949	brown
LOC_00010950	blue
LOC_00010952	turquoise
LOC_00010954	blue
LOC_00010955	salmon
LOC_00010957	brown
LOC_00010958	turquoise
LOC_00010959	black
LOC_00010960	blue
LOC_00010963	brown
LOC_00010964	brown
LOC_00010965	brown
LOC_00010966	brown
LOC_00010967	brown
LOC_00010968	brown
LOC_00010969	tan
LOC_00010972	yellow
LOC_00010973	turquoise
LOC_00010975	midnightblue
LOC_00010978	yellow
LOC_00010979	brown
LOC_00010980	turquoise
LOC_00010981	red
LOC_00010982	green
LOC_00010984	turquoise
LOC_00010988	greenyellow
LOC_00010989	greenyellow
LOC_00010990	turquoise
LOC_00010991	turquoise
LOC_00010992	brown
LOC_00010993	red
LOC_00010994	brown
LOC_00010997	pink
LOC_00010998	blue
LOC_00010999	turquoise
LOC_00011002	blue
LOC_00011003	brown
LOC_00011004	tan
LOC_00011005	turquoise
LOC_00011006	yellow
LOC_00011007	yellow
LOC_00011008	brown
LOC_00011009	black
LOC_00011010	turquoise
LOC_00011013	pink
LOC_00011014	brown
LOC_00011015	brown
LOC_00011016	brown
LOC_00011017	yellow
LOC_00011018	yellow
LOC_00011019	brown
LOC_00011020	brown
LOC_00011021	brown
LOC_00011022	blue
LOC_00011024	green
LOC_00011026	turquoise
LOC_00011027	turquoise
LOC_00011030	turquoise
LOC_00011033	black
LOC_00011034	green
LOC_00011035	greenyellow
LOC_00011037	turquoise
LOC_00011038	red
LOC_00011039	turquoise
LOC_00011043	turquoise
LOC_00011045	turquoise
LOC_00011048	brown
LOC_00011050	brown
LOC_00011052	brown
LOC_00011053	blue
LOC_00011054	brown
LOC_00011055	turquoise
LOC_00011056	salmon
LOC_00011057	turquoise
LOC_00011058	yellow
LOC_00011060	yellow
LOC_00011062	blue
LOC_00011063	turquoise
LOC_00011064	turquoise
LOC_00011067	turquoise
LOC_00011068	brown
LOC_00011069	cyan
LOC_00011070	green
LOC_00011071	black
LOC_00011076	yellow
LOC_00011077	turquoise
LOC_00011079	yellow
LOC_00011080	yellow
LOC_00011083	yellow
LOC_00011084	blue
LOC_00011085	blue
LOC_00011086	yellow
LOC_00011087	grey
LOC_00011088	turquoise
LOC_00011089	blue
LOC_00011090	turquoise
LOC_00011091	turquoise
LOC_00011092	brown
LOC_00011093	red
LOC_00011094	pink
LOC_00011095	green
LOC_00011096	turquoise
LOC_00011097	green
LOC_00011098	brown
LOC_00011100	black
LOC_00011101	turquoise
LOC_00011108	midnightblue
LOC_00011111	midnightblue
LOC_00011112	tan
LOC_00011113	turquoise
LOC_00011114	turquoise
LOC_00011115	yellow
LOC_00011117	cyan
LOC_00011118	turquoise
LOC_00011119	green
LOC_00011120	yellow
LOC_00011123	black
LOC_00011126	turquoise
LOC_00011127	turquoise
LOC_00011128	black
LOC_00011130	blue
LOC_00011131	blue
LOC_00011132	pink
LOC_00011133	green
LOC_00011134	yellow
LOC_00011137	cyan
LOC_00011139	greenyellow
LOC_00011141	brown
LOC_00011143	brown
LOC_00011146	turquoise
LOC_00011147	turquoise
LOC_00011148	brown
LOC_00011149	turquoise
LOC_00011150	magenta
LOC_00011151	turquoise
LOC_00011152	turquoise
LOC_00011158	turquoise
LOC_00011159	turquoise
LOC_00011160	turquoise
LOC_00011161	grey
LOC_00011163	brown
LOC_00011164	blue
LOC_00011165	turquoise
LOC_00011166	blue
LOC_00011167	grey
LOC_00011172	turquoise
LOC_00011173	brown
LOC_00011174	grey
LOC_00011175	green
LOC_00011176	yellow
LOC_00011177	brown
LOC_00011178	midnightblue
LOC_00011179	magenta
LOC_00011181	blue
LOC_00011182	blue
LOC_00011185	turquoise
LOC_00011186	turquoise
LOC_00011188	turquoise
LOC_00011189	blue
LOC_00011191	green
LOC_00011192	blue
LOC_00011193	turquoise
LOC_00011194	turquoise
LOC_00011199	pink
LOC_00011201	pink
LOC_00011202	midnightblue
LOC_00011203	turquoise
LOC_00011204	turquoise
LOC_00011205	turquoise
LOC_00011210	blue
LOC_00011211	green
LOC_00011212	blue
LOC_00011214	yellow
LOC_00011215	yellow
LOC_00011218	yellow
LOC_00011220	yellow
LOC_00011221	brown
LOC_00011222	lightgreen
LOC_00011223	black
LOC_00011224	turquoise
LOC_00011225	green
LOC_00011229	green
LOC_00011230	brown
LOC_00011232	red
LOC_00011233	turquoise
LOC_00011234	turquoise
LOC_00011238	tan
LOC_00011239	brown
LOC_00011240	brown
LOC_00011241	grey
LOC_00011242	turquoise
LOC_00011243	brown
LOC_00011244	turquoise
LOC_00011245	turquoise
LOC_00011246	turquoise
LOC_00011247	turquoise
LOC_00011248	turquoise
LOC_00011250	midnightblue
LOC_00011254	turquoise
LOC_00011258	brown
LOC_00011259	grey
LOC_00011260	turquoise
LOC_00011261	magenta
LOC_00011262	turquoise
LOC_00011263	turquoise
LOC_00011264	brown
LOC_00011266	blue
LOC_00011267	grey
LOC_00011268	turquoise
LOC_00011269	red
LOC_00011272	brown
LOC_00011273	blue
LOC_00011274	green
LOC_00011275	grey
LOC_00011276	magenta
LOC_00011280	turquoise
LOC_00011284	turquoise
LOC_00011285	brown
LOC_00011286	turquoise
LOC_00011289	turquoise
LOC_00011290	blue
LOC_00011291	grey
LOC_00011293	turquoise
LOC_00011294	turquoise
LOC_00011295	blue
LOC_00011296	turquoise
LOC_00011297	green
LOC_00011298	red
LOC_00011299	magenta
LOC_00011301	lightcyan
LOC_00011305	black
LOC_00011306	blue
LOC_00011307	turquoise
LOC_00011308	turquoise
LOC_00011309	blue
LOC_00011310	magenta
LOC_00011311	greenyellow
LOC_00011313	lightgreen
LOC_00011314	blue
LOC_00011317	turquoise
LOC_00011318	blue
LOC_00011319	grey
LOC_00011320	pink
LOC_00011321	brown
LOC_00011322	yellow
LOC_00011323	brown
LOC_00011325	red
LOC_00011326	turquoise
LOC_00011328	grey
LOC_00011330	grey
LOC_00011331	blue
LOC_00011332	blue
LOC_00011333	green
LOC_00011335	brown
LOC_00011336	turquoise
LOC_00011337	blue
LOC_00011338	blue
LOC_00011340	blue
LOC_00011341	grey
LOC_00011342	yellow
LOC_00011344	brown
LOC_00011345	tan
LOC_00011347	turquoise
LOC_00011349	turquoise
LOC_00011350	greenyellow
LOC_00011351	yellow
LOC_00011352	blue
LOC_00011353	blue
LOC_00011354	blue
LOC_00011361	turquoise
LOC_00011362	brown
LOC_00011363	yellow
LOC_00011364	blue
LOC_00011365	blue
LOC_00011369	red
LOC_00011370	yellow
LOC_00011372	pink
LOC_00011373	turquoise
LOC_00011374	green
LOC_00011375	pink
LOC_00011378	yellow
LOC_00011379	yellow
LOC_00011382	red
LOC_00011383	turquoise
LOC_00011384	turquoise
LOC_00011385	turquoise
LOC_00011389	blue
LOC_00011390	turquoise
LOC_00011395	yellow
LOC_00011396	turquoise
LOC_00011397	black
LOC_00011400	turquoise
LOC_00011401	blue
LOC_00011402	turquoise
LOC_00011403	brown
LOC_00011404	turquoise
LOC_00011405	yellow
LOC_00011407	turquoise
LOC_00011409	turquoise
LOC_00011410	turquoise
LOC_00011413	turquoise
LOC_00011414	turquoise
LOC_00011416	yellow
LOC_00011417	turquoise
LOC_00011419	turquoise
LOC_00011423	green
LOC_00011424	turquoise
LOC_00011425	turquoise
LOC_00011427	blue
LOC_00011428	magenta
LOC_00011429	turquoise
LOC_00011430	brown
LOC_00011432	turquoise
LOC_00011433	black
LOC_00011434	turquoise
LOC_00011435	red
LOC_00011436	yellow
LOC_00011437	turquoise
LOC_00011438	black
LOC_00011440	green
LOC_00011441	pink
LOC_00011442	purple
LOC_00011443	black
LOC_00011445	brown
LOC_00011446	blue
LOC_00011448	blue
LOC_00011449	brown
LOC_00011450	turquoise
LOC_00011451	turquoise
LOC_00011452	red
LOC_00011453	brown
LOC_00011454	turquoise
LOC_00011455	turquoise
LOC_00011456	turquoise
LOC_00011457	turquoise
LOC_00011458	turquoise
LOC_00011459	turquoise
LOC_00011461	yellow
LOC_00011462	yellow
LOC_00011464	cyan
LOC_00011465	turquoise
LOC_00011467	turquoise
LOC_00011468	yellow
LOC_00011470	yellow
LOC_00011471	brown
LOC_00011473	black
LOC_00011474	blue
LOC_00011475	turquoise
LOC_00011479	red
LOC_00011481	yellow
LOC_00011482	red
LOC_00011483	turquoise
LOC_00011485	turquoise
LOC_00011486	grey
LOC_00011489	blue
LOC_00011493	red
LOC_00011497	magenta
LOC_00011499	brown
LOC_00011501	turquoise
LOC_00011502	blue
LOC_00011503	blue
LOC_00011504	green
LOC_00011506	purple
LOC_00011507	turquoise
LOC_00011512	black
LOC_00011513	black
LOC_00011514	green
LOC_00011517	turquoise
LOC_00011518	turquoise
LOC_00011519	turquoise
LOC_00011526	pink
LOC_00011527	turquoise
LOC_00011529	blue
LOC_00011530	blue
LOC_00011531	turquoise
LOC_00011533	pink
LOC_00011534	turquoise
LOC_00011535	turquoise
LOC_00011538	turquoise
LOC_00011539	brown
LOC_00011540	yellow
LOC_00011541	turquoise
LOC_00011543	red
LOC_00011545	blue
LOC_00011546	yellow
LOC_00011547	pink
LOC_00011549	turquoise
LOC_00011550	yellow
LOC_00011551	blue
LOC_00011552	brown
LOC_00011553	green
LOC_00011554	black
LOC_00011555	turquoise
LOC_00011556	turquoise
LOC_00011557	salmon
LOC_00011561	turquoise
LOC_00011562	turquoise
LOC_00011563	yellow
LOC_00011565	turquoise
LOC_00011569	turquoise
LOC_00011570	turquoise
LOC_00011571	blue
LOC_00011572	greenyellow
LOC_00011573	turquoise
LOC_00011574	magenta
LOC_00011575	turquoise
LOC_00011576	yellow
LOC_00011578	turquoise
LOC_00011579	turquoise
LOC_00011580	blue
LOC_00011581	yellow
LOC_00011582	turquoise
LOC_00011583	yellow
LOC_00011584	turquoise
LOC_00011586	turquoise
LOC_00011587	grey60
LOC_00011588	purple
LOC_00011589	blue
LOC_00011591	turquoise
LOC_00011592	blue
LOC_00011596	tan
LOC_00011599	turquoise
LOC_00011600	turquoise
LOC_00011601	turquoise
LOC_00011602	turquoise
LOC_00011603	turquoise
LOC_00011607	turquoise
LOC_00011609	blue
LOC_00011610	grey
LOC_00011611	turquoise
LOC_00011613	turquoise
LOC_00011615	brown
LOC_00011620	turquoise
LOC_00011621	turquoise
LOC_00011622	turquoise
LOC_00011623	turquoise
LOC_00011625	green
LOC_00011626	turquoise
LOC_00011627	turquoise
LOC_00011630	blue
LOC_00011631	turquoise
LOC_00011635	yellow
LOC_00011636	turquoise
LOC_00011637	brown
LOC_00011638	turquoise
LOC_00011639	red
LOC_00011640	turquoise
LOC_00011641	red
LOC_00011642	turquoise
LOC_00011643	blue
LOC_00011648	turquoise
LOC_00011649	turquoise
LOC_00011650	turquoise
LOC_00011651	brown
LOC_00011652	turquoise
