decile	bin	mean_beta	mean_beta_a	n
D03	-1380	11.3969891115965	11.4482890507137	306
D03	-1740	7.03174722827635	7.11820447837739	339
D03	-1890	9.26330912814432	9.29222942083287	331
D03	-2010	7.03189482053244	7.29125742016544	313
D03	-2020	7.6460063339508	7.76253372641358	308
D03	-2070	9.84095369984326	9.78974019727919	298
D03	-2120	10.6495717577372	10.7561314383512	293
D03	-2570	11.7539967550833	11.716017160524	297
D03	-2730	7.62980263666343	7.70130348169503	276
D03	-2770	9.69498616369439	10.197644399653	279
D03	-2780	10.1381809154261	10.2296347720168	324
D03	-2990	9.64553016124288	9.95349763785862	278
D03	-3220	10.796472571764	10.4961165846104	312
D03	-3240	9.69572063847168	9.44253578092807	295
D03	-3290	9.98018679553896	9.97841510150087	303
D03	-3410	12.0513864769333	11.9694240044281	293
D03	-3540	12.0619289343669	12.459753861975	303
D03	-3650	15.5322977070838	15.7978535881141	318
D03	-3920	14.0359148207889	14.0675100510996	311
D03	-4050	16.7335795845033	16.907710618916	294
D03	-4200	16.3007828757198	15.7937291810558	267
D03	-4220	13.9764399732624	14.0737977126325	294
D03	-4290	15.1875754706594	15.0846089615188	299
D03	-4310	15.1403209578832	14.7033646667777	275
D03	-4330	15.5484615346903	15.605790185496	315
D03	-4360	16.6234752218207	16.1329745485595	294
D03	-4380	14.4071475958119	14.1126469020589	317
D03	-4420	14.5478039390564	14.304642123172	329
D03	-4440	13.8963776810485	14.0251503923303	295
D03	-4480	16.3617261629399	16.6433033772112	315
D03	-4510	13.494702342623	13.64193345072	313
D03	-4520	14.8822616768328	14.8606492107102	321
D03	-4540	13.2309046775542	13.6461578912946	288
D03	-4560	13.4512244133902	13.4043581828578	269
D03	-4600	12.173095073971	12.0923260091846	319
D03	-4670	14.6096579130347	14.8659241227909	292
D03	-4820	16.6489920060812	16.33572946256	354
D03	-4970	17.9874928201461	17.7064977257567	256
D03	-4980	16.6840147880714	16.6020885523583	292
D03	-4990	18.025499314116	18.4921704272638	299
D08	-4280	16.3067976888871	16.3290105770491	374
D08	-3920	16.1578120352182	15.9738305076224	400
D08	-3570	13.5412362949019	13.541246819159	399
D08	-3520	12.8697891485939	12.6374791505992	380
D08	-2540	11.6298774758662	11.3066741622917	372
D04	1780	47.512684427693	47.6416340411742	359
D04	840	38.8791861779191	40.3052689145411	368
D04	690	28.2472381071543	28.5754911207486	337
D05	-670	6.81730288487228	7.05650088838237	399
D04	570	23.6048854512142	23.7832928520433	357
D04	520	11.6299358948274	12.1080788974946	363
D04	220	1.86512889797911	1.86785566575392	450
D04	0	1.95179199209306	1.92822466381492	676
D04	-500	3.22602757807828	3.29434939461534	393
D05	730	38.7458687553421	38.2790957676015	367
D04	-780	9.61183636028085	9.49133013298556	360
D04	-1190	14.1621736797312	14.4262181975865	340
D04	-1370	12.2589925792106	12.3008773335545	364
D04	-1930	12.1161587947232	12.0204899206889	330
D04	-2700	15.6366308930392	15.4999978009	329
D04	-3180	13.6976145815797	13.800695978458	370
D04	-3390	15.6373344925029	15.6731519281089	324
D04	-3570	15.8133437365557	15.9669008366302	316
D04	-4140	14.2688594670435	14.7899097772822	340
D04	-4200	13.5342169047978	13.6605682974965	308
D09	-4860	17.4309388227224	17.7939852572337	347
D09	-2590	11.0757359565746	11.279309958858	400
D09	-1710	8.7432619427738	8.40260105796711	454
D09	-810	7.41453556640945	7.2764349488478	443
D09	-680	5.36833099613235	5.35967912522435	437
D09	470	5.05638121433311	5.00205073227385	378
D04	1940	44.2020705198546	44.2390577895162	319
D04	1850	41.8853327439907	42.4315168401118	309
D04	1650	42.1731861561545	42.1365369805044	351
D04	1300	38.5694052082113	38.5561556851497	320
D04	390	5.16927183253131	5.52454453417181	409
D04	240	4.74537423516381	4.88640221199412	423
D04	60	3.09172154551196	3.11668072238202	527
D04	-110	2.40095042839504	2.25845388631566	490
D04	-220	1.9448165422649	2.03552049323625	383
D04	-380	2.91995990026616	3.2830912605538	388
D04	-860	9.29098593689272	9.45446624048845	371
D04	-940	9.17480585195898	9.49973825268821	385
D04	-1030	10.1951629982351	10.1725823848783	399
D04	-1070	9.94234549834216	9.91004310233007	342
D04	-1220	9.49788160448712	9.33469309744278	377
D04	-1230	6.78308745840982	6.75746390914251	342
D04	-1810	9.78981439186161	9.93429630062688	390
D04	-1850	13.3958236992987	13.5035801309047	367
D04	-2000	12.1520466236268	12.169453765544	362
D04	-2040	11.5324326582715	11.6608412637065	386
D04	-2150	13.4619942825481	13.5833441969352	369
D04	-2310	11.8502233033619	12.0203321250864	372
D04	-2460	13.7517339346289	13.4794601992925	302
D04	-2500	13.18365407484	13.3485374855768	333
D04	-2560	14.3356490200811	14.3702783525385	352
D04	-2690	9.85311562188156	10.0268269917505	366
D04	-2890	13.8374653577522	14.0270520128204	343
D04	-3210	15.7753771848221	15.6189867764994	341
D04	-3660	15.2528979811878	15.5110431657687	341
D04	-3750	16.5131331191826	16.7491485148816	343
D04	-3900	17.0693622340365	16.7725194503799	327
D04	-4420	20.6199994791533	20.2872991882175	327
D04	-4930	15.752393159774	16.1433288525812	310
D02	1990	15.3444446872841	15.5803215178701	246
D02	1830	13.3163433716705	13.3009530208366	231
D02	1820	15.3288391815668	14.7877532420166	234
D02	1810	18.2667595315311	17.9358838815671	234
D02	1680	10.494047510317	10.3914046919805	249
D02	1660	13.9850222624957	13.9717608667015	248
D02	1620	15.3432049712983	15.8165376557679	238
D02	1600	15.1536065127858	15.0988649171309	256
D02	1540	12.0475067406506	12.3266402918698	262
D02	1330	13.9680538976996	14.5822592940328	259
D02	1260	14.1309908113366	14.058396665124	256
D02	1200	15.7659259632523	15.7655331429433	288
D02	1050	11.3170299242436	11.4978460117471	241
D02	470	7.12641427657796	7.14609535522074	285
D02	440	4.59569593410695	4.61493531681393	267
D02	390	3.86311921776784	3.86978376865067	275
D02	290	5.13451598166638	5.50931537930039	304
D02	280	2.38087395325915	2.18466482578409	255
D02	270	4.37495988650212	4.45974899412386	293
D02	250	4.26556992476272	4.32852002030566	255
D02	210	4.4043499878429	4.47831223403154	328
D02	-210	2.60588614659913	2.65694069749291	317
D02	-750	6.57761118773105	6.43549547102366	258
D02	-760	6.43058137343845	6.12975172863556	285
D02	-840	7.71281475294001	7.34235964687898	309
D02	-1080	5.31701537681188	5.40463182168537	262
D02	-1200	6.56368305507634	6.72433208686443	294
D02	-1440	8.55780511580413	8.87668813677856	251
D02	-1450	5.98774481812353	5.86637138842757	257
D02	-1600	6.37555762160555	6.40142377275385	239
D02	-1650	6.28721417651057	6.50816732142634	287
D02	-1840	10.2501375676902	9.69112329915344	234
D02	-1950	6.93546153872015	7.12118195904035	275
D02	-2020	8.02123194230518	7.66341326960523	254
D02	-2100	7.19574787724715	7.41019306321037	250
D02	-3010	10.081864212287	10.3285634676048	248
D02	-3020	8.321921405364	8.46774862553186	255
D02	-3030	6.03495152533609	6.05444077431808	267
D02	-3510	5.35515088235035	5.39941237158566	232
D02	-3550	7.67076256675694	7.84010274017163	235
D02	-3580	8.93030028122128	9.04717203462174	247
D02	-3610	10.0252745974136	10.2091027817327	235
D02	-3620	7.76738649877983	7.82753216217097	260
D02	-3830	7.18610021847356	6.89508439614096	256
D02	-3840	10.4763043554294	10.1161874986939	246
D02	-3900	8.66042955511199	9.17242079732603	247
D02	-3920	8.55876596602781	8.56074819036238	247
D02	-3930	9.94151291542458	10.2365202399241	247
D02	-4090	14.026739391386	13.8043283420522	220
D02	-4150	9.84921334294014	9.64107186772415	251
D02	-4220	10.4430938921989	10.0887504148172	242
D02	-4380	8.81907486767693	8.92739748630332	256
D02	-4390	10.0450438361543	9.89494104478536	252
D02	-4590	7.50622328933984	8.06239159179112	226
D02	-4690	13.7783381666333	13.8940725558983	259
D02	-4870	9.05968627848227	8.94993841632607	228
D02	-4970	9.69743107484767	9.57721138971779	225
D02	-4240	10.8419937190338	11.2534028945642	248
D02	-4040	9.38438486193289	9.62955294406984	245
D02	-3300	8.89397297349703	8.81114532058419	240
D02	-2840	8.65768764018764	8.85828250188635	256
D02	-2630	6.08009431885362	6.1477615115808	228
D02	-2530	6.77776907383029	6.842818146077	258
D02	-1830	7.26849009974097	7.34225429840742	236
D02	-1800	6.61934100941799	6.50910541999979	230
D02	-1250	5.63997622459246	5.76238681772928	277
D02	-770	4.26271381005497	4.37151006242591	240
D02	-60	4.17363386718973	4.08276283525527	359
D02	380	4.78409908181519	4.51438926524436	264
D02	570	11.6969542134364	12.4460706385841	250
D02	580	11.3935559353249	11.5276421145855	263
D02	600	11.9491774391514	12.1428074288858	288
D02	880	13.457064394316	13.5037819972852	259
D02	940	13.893095787283	14.0007803963276	266
D02	970	16.4748555513911	16.4693982341787	246
D02	1880	13.5943828506382	14.2175762222975	202
D01	-4920	7.862647394877	7.59359169295578	275
D01	-4670	7.25849007315213	7.27894215031393	314
D01	-4590	5.67550230022343	5.15667573668382	296
D01	-4560	8.37314551495445	8.53348935341311	301
D01	-4420	10.3328835373968	10.2252799790475	260
D01	-4380	9.54984526345965	9.76144433759714	252
D01	-3370	6.74848674517125	6.71041177806836	264
D01	-2650	5.28202068166061	5.7380561727409	322
D01	-2140	4.08833875087497	3.67777923831731	285
D01	-1930	3.66309396269993	3.74744310857325	298
D01	-1850	3.46410006484648	3.35328558051094	322
D01	-1600	3.55595188113123	3.73574457980202	289
D01	-1400	2.75858368854845	2.8361578275097	317
D01	-1280	5.03321100434391	5.0351551002914	284
D01	-160	2.28313539681117	2.12480554909903	347
D01	280	1.80054624966672	1.86119578387186	344
D01	1000	5.28137214625736	4.80050442945644	307
D01	1750	6.66497701062718	6.78768941698466	324
D01	-4880	7.33121305412707	7.48459393173137	261
D01	-3800	5.781601244143	5.74474664342267	283
D01	-3600	5.90763473128063	5.60361335222561	243
D01	-3470	6.58686887859357	6.18086655758055	279
D01	-3040	6.896144057118	7.13626214852718	288
D01	-2170	2.00999397531653	2.13825690135492	291
D01	-2080	4.31178881716789	3.97296764511574	295
D01	-2020	3.17512033529448	3.16412448276347	312
D01	-2010	4.04988639606717	3.9022479905983	318
D01	-1130	2.56009500491575	2.60119279550018	300
D01	-190	1.6469361843072	1.60342935944047	366
D01	1270	4.71025987558368	5.02853930753714	291
D01	1590	5.26402881912324	5.1761158395155	300
D01	1760	6.07290999942387	6.27807378277136	282
D07	1030	56.3908371301561	56.5372980008575	317
D07	160	2.35500953860501	2.30507864354306	535
D07	-790	4.67159988252189	4.479778628886	421
D07	-1180	9.4953834151625	9.21001618859544	426
D07	-1510	11.7233673534685	11.7858350768725	402
D07	-1520	11.3730879691854	11.2834573622848	407
D07	-1910	13.4680829913802	13.5407601362736	413
D07	-3990	17.7914364496351	17.9428205751478	345
D07	-4000	12.7825321595894	12.8493297949569	360
D07	-4200	15.3996247972728	15.296604709835	389
D02	-4010	9.03404334962234	8.9663489834862	246
D02	-3560	6.85402741807303	7.19083334785315	223
D02	-3500	8.78906388866233	9.160755090862	254
D02	-3410	7.68149785708461	7.42307958594399	233
D02	-3320	10.187831625952	10.8998008870102	236
D02	-2720	7.26614300415435	7.70326009666909	255
D02	-2660	8.29868263766202	8.08168833605	245
D02	-2610	9.81852467642864	9.64855032927416	240
D02	-2540	7.20412281408289	7.1215638350686	264
D02	-2200	9.95909448750517	10.1297568072494	262
D02	-1730	5.35775737410185	5.38127392119986	239
D02	-660	4.93804084829247	4.69457945590444	242
D02	-590	4.70331198010692	4.70779084592317	260
D02	-560	4.80939534153551	4.83867174026702	268
D02	-50	1.93701861774879	1.98800109826906	369
D02	40	7.84722995735574	7.70933397004106	398
D02	220	3.82785812403727	3.89709232250798	294
D02	230	5.51943704642613	5.84590769846747	292
D02	490	6.47099153846605	6.49912288433242	267
D02	1150	15.7957465555294	16.1673715038484	260
D02	1900	16.1494807947171	16.0450506819775	226
D09	-3020	10.3830857541556	10.5094735655951	380
D09	-3100	12.7577294278603	12.2762339117384	372
D08	-4410	19.3460280207565	18.8747783103169	385
D09	-3750	13.2070833888011	13.4069072833243	390
D08	-3820	14.9565884356939	14.6113461869253	356
D08	-3470	14.2768981499391	14.6073709148199	417
D08	-3290	12.4063857133594	12.816754911912	350
D09	-4870	16.6601678363389	16.9829360064982	405
D08	-2860	12.6414216834133	12.7470068252532	398
D08	1240	59.0535342741441	59.4868542106629	349
D05	-4700	23.4674222343827	23.6030438992207	320
D05	-3150	12.6130414506505	12.6963006788853	323
D05	-3090	16.8488834546714	16.7852318632523	364
D05	-2220	12.2432583582968	12.1332101962078	340
D05	-1100	11.8778941601178	12.14141048183	341
D05	-1030	11.7553974773467	11.4993244622058	398
D05	-430	3.81718974831376	3.91093086136031	422
D05	-360	3.31625676304223	3.24947801336613	432
D08	-4780	16.1880512584327	16.5455694970655	354
D08	-3720	17.0765688482571	17.236023695547	384
D08	-1700	9.96231768903394	10.0592217780177	399
D08	490	4.93808059730333	5.09336769362196	386
D08	710	34.8559916737954	34.9049633103688	308
D03	-4930	15.7653964261041	15.6323157197113	250
D03	-4880	14.879363753431	15.1961243687704	277
D03	-4710	13.6228788712131	13.5091301719053	304
D03	-4610	12.2633780253222	11.9671650983291	298
D03	-4430	12.2028226477412	12.5742174345327	276
D03	-4080	16.5470680737858	16.5846100662563	291
D03	-4070	15.5065826868214	15.4791552228393	286
D03	-2440	12.2378455366016	11.9928267613014	326
D03	-2260	7.52572577243702	7.53382119867909	297
D06	1910	59.6693970658857	60.2366069991593	339
D06	1750	60.7137628628526	61.8724816348775	316
D06	1630	56.1112743823715	56.465105300739	346
D03	-1710	10.4571993002326	10.6176733891295	322
D06	150	1.94595214458411	2.07059051177778	503
D03	-330	4.43847098328505	4.4577872179053	389
D03	-280	4.59583411015493	4.50856328109784	379
D03	-160	3.72058359064773	3.73672104830151	404
D06	-250	2.77455158456071	2.68321359856037	458
D06	-720	4.77590928564397	4.63863297298517	389
D03	840	27.7873779887803	28.4700217989081	309
D03	870	26.0038514305005	26.0489511576563	276
D03	1630	29.0489084140915	29.1245918829773	269
D03	1880	30.8571229385677	31.0410129584445	291
D07	-4950	20.5038708927656	20.6212163022564	356
D07	-4530	17.9071063863832	17.8979264648038	371
D07	-4440	14.9388788146797	15.1297882574263	339
D07	-3860	13.3605723524431	13.3525441925419	357
D07	-3160	12.2851372522639	12.0098677225001	379
D07	490	7.46062947318659	7.10496135541596	365
D05	-4980	20.7093636459423	21.2322674251398	333
D05	-260	3.18508502830348	3.29106822791468	407
D09	-2720	9.71846902466338	9.78765797740022	442
D09	-2380	10.9987420429587	11.0936379655138	432
D06	1920	59.6878569320333	60.4408068412966	360
D06	1820	56.536372796406	56.9688969578817	346
D06	1080	53.1517305738503	53.8207646588484	365
D07	-4930	21.5558583318723	21.5783550877312	374
D07	-4410	15.4685451964457	15.6515918230845	348
D07	-4350	16.7610292624431	16.7045094716432	345
D07	-3690	15.4332512249983	15.1815155772356	370
D06	-270	3.13399323067664	3.09365490584799	468
D06	-310	4.08847578153981	3.95483196080776	457
D07	-3560	16.0061176623729	16.0243799242748	347
D06	-370	3.00977709083287	3.04264374030273	428
D07	-3520	16.335167300776	16.0079544115945	396
D07	-3480	13.0373612751147	13.1089102074389	412
D07	-3300	17.9487566799185	17.6819851907836	385
D07	-3220	12.8602751534559	12.6395402303492	404
D07	-3060	12.4215014640819	12.4369664619385	380
D06	-1370	10.8001714031617	10.7535949055282	405
D06	-2030	9.98597098362128	9.83084407296921	442
D07	-1430	10.8352108574454	10.8211867501536	386
D06	-2460	12.1598485581493	12.3928976649079	354
D06	-2530	11.1708527604695	11.2410008222536	382
D06	-3010	16.2891812769683	16.4533456024791	363
D06	-3300	18.7809929585403	18.8613699871168	349
D06	-3370	16.8840928973087	16.9779078731718	376
D06	-3610	12.9799671717202	13.366199265587	361
D06	-3650	16.2971672005886	16.7110910935286	349
D06	-3660	18.5717653092638	18.9252481221929	341
D06	-3680	17.2254986027997	17.1914293024957	361
D06	-3920	16.8661752423842	16.7178124385621	346
D06	-4060	16.6546846374061	16.4464953573243	367
D06	-4070	19.5728041964999	19.3114781603043	336
D06	-4160	18.1090729360521	18.4027021644784	353
D06	-4340	22.0689290831294	22.1928355543113	314
D06	-4500	20.1310473387737	20.0862825881567	360
D07	1290	63.1965827971845	63.9018834200308	315
D08	1580	60.7170186000516	60.9200818870685	360
D08	1090	52.8758254806187	53.8304065396336	369
D08	-2440	13.0047994171956	12.9126171071331	410
D08	-2550	12.4871523900207	12.6370177764077	358
D08	-2880	11.5452477159852	11.3054553486068	409
D08	-3610	11.7993820064903	12.0976296423204	390
D08	-4530	17.8203216490592	17.7323456938854	370
D02	-4120	9.35570324775659	9.52559187122353	231
D02	-3760	7.21544470185585	7.31036438800273	236
D02	-3140	10.6154396417268	11.0066493044234	259
D02	-2990	8.29234179039684	8.01031423784263	228
D02	-2730	7.96196231139	7.82393561306983	265
D02	-2670	6.4348988279076	6.44012776467949	240
D02	-2520	7.46678164139309	7.31684167274012	234
D02	-1940	4.94662453956504	5.28563062366362	292
D02	-1850	6.54036890961254	6.52345702929217	249
D02	-1640	6.5541888287839	6.92904735186287	251
D02	-810	6.62280708461716	6.52898179156684	238
D02	120	4.33948543482124	4.34904592151198	352
D02	310	3.39850041254803	3.26264936492513	280
D02	350	4.20373859762617	4.44401367169512	290
D02	410	4.18741904826263	4.41883833368612	271
D02	520	8.43258710458919	9.00017633721663	264
D02	810	14.7270306077242	14.6457152122223	274
D02	1040	10.8795022864729	10.6070765742953	241
D02	1070	12.3448823152122	12.227609235127	267
D02	1160	12.5511477325311	13.2528959435757	253
D02	1320	11.4185837644648	11.5724409932717	244
D02	1350	14.6764620392764	15.0086798585517	235
D02	1430	13.5599048010658	14.2003964436554	257
D02	1510	15.5566991919296	15.5711039636277	272
D02	1860	18.5625049734696	18.2910640519169	226
D08	-4310	18.695686860072	18.2409318813975	369
D08	-3420	13.7587204604211	14.3398243742023	392
D08	330	1.14367568742888	1.30276561315534	455
D08	1360	60.0509773641437	60.5367760266431	369
D02	-3820	6.25112719539706	6.40256817852303	235
D02	-3810	7.49891495459367	7.31597722208147	219
D02	-3050	7.7335902207325	7.65061279200595	278
D02	-2590	6.36942264339702	6.13739869467528	242
D02	-2450	7.30301368439444	7.56709756326509	255
D02	-1530	5.77544164218976	5.78020874271162	258
D02	-1510	6.78475279463432	6.3945202091137	254
D02	-570	5.13681608727917	4.97153913895881	249
D02	30	4.66186186625194	4.67391084496126	415
